time,temp
43552.59505,23
43552.59514,23.5
43552.59516,23
43552.59521,23.5
43552.59535,23.5
43552.59542,23
43552.59546,23.29
43552.59549,23.5
43552.59556,23.5
43552.59558,23
43552.59572,23.5
43552.59572,23
43552.59576,23
43552.59584,23.5
43552.59595,23.5
43552.59602,23
43552.59609,23.5
43552.59611,23
43552.59621,23.5
43552.59627,23.5
43552.59637,23
43552.59641,23
43552.59646,23.8
43552.59646,23.5
43552.59648,23.68
43552.59651,23
43552.59655,23.5
43552.59658,23.93
43552.59664,23.5
43552.59678,23
43552.59683,23.5
43552.59683,23
43552.59692,23.5
43552.59695,23.27
43552.59699,23.5
43552.59711,23.5
43552.59711,23
43552.59713,23
43552.59727,23.5
43552.59729,23.47
43552.59734,23.5
43552.59736,23
43552.59739,23.5
43552.59745,21.64
43552.59746,23
43552.59748,23.5
43552.59748,23.4
43552.59762,23.5
43552.59766,23.5
43552.59771,23.5
43552.59773,23
43552.59776,23.5
43552.59782,23
43552.59785,23.92
43552.59785,23
43552.59785,23
43552.59792,23
43552.59799,23.5
43552.59806,23.5
43552.59813,23.5
43552.59815,23
43552.5982,23
43552.59822,23.5
43552.59831,23.5
43552.59833,23.5
43552.59838,23
43552.59843,23.5
43552.59857,23
43552.59859,23.59
43552.59859,23.5
43552.59868,23
43552.59871,23.5
43552.59877,23.5
43552.59894,23
43552.59896,23.5
43552.59905,23.5
43552.59907,23
43552.59908,23.38
43552.59912,23.5
43552.59924,23
43552.59933,23.5
43552.59942,23.5
43552.59945,23
43552.59949,23.5
43552.59963,23
43552.5997,23.5
43552.59977,23.5
43552.59977,23
43552.59984,23.5
43552.59998,23
43552.60007,23.82
43552.60007,23.5
43552.60009,23.86
43552.60009,23.72
43552.60012,23.5
43552.60012,23
43552.60019,23.5
43552.60032,23
43552.60044,23.5
43552.60049,23.5
43552.60049,23.32
43552.60051,23
43552.60056,23.5
43552.60067,23
43552.60079,23.5
43552.60081,23.5
43552.60083,23.5
43552.60086,23
43552.6009,23.5
43552.60102,23.45
43552.60104,23
43552.60107,21.65
43552.60109,23.5
43552.6012,23.5
43552.60121,23
43552.60127,23.5
43552.60137,23.78
43552.60141,23
43552.60146,23.5
43552.60155,23.5
43552.6016,23
43552.60162,23.5
43552.60176,23
43552.60183,23.5
43552.6019,23.5
43552.6019,23
43552.60197,23.5
43552.60211,23.64
43552.60211,23
43552.6022,23.5
43552.60227,23.5
43552.60229,23
43552.60234,23.5
43552.60245,23
43552.60257,23.5
43552.60262,23.5
43552.60264,23.41
43552.60269,23.5
43552.60269,23
43552.60285,23
43552.60294,23.5
43552.60299,23.5
43552.60303,23
43552.60306,23.5
43552.60322,23
43552.60331,23.5
43552.60333,23.5
43552.60338,23
43552.6034,23.5
43552.60354,23
43552.60361,23.81
43552.60368,23.86
43552.60368,23.5
43552.6037,23.75
43552.60371,23.5
43552.60371,23
43552.60375,23.5
43552.60391,23
43552.60396,23.5
43552.60403,23.34
43552.60405,23.5
43552.60405,23
43552.60412,23.5
43552.60428,23
43552.60433,23.5
43552.60435,23.54
43552.6044,23.5
43552.60442,23
43552.60447,23.5
43552.60458,23.49
43552.60459,21.67
43552.60461,23
43552.6047,23.5
43552.6047,23
43552.60475,23
43552.60477,23.5
43552.60479,23
43552.60482,23.5
43552.60486,23
43552.60489,23.72
43552.60491,23
43552.60498,23
43552.60505,23
43552.60507,23.5
43552.60512,23.5
43552.60514,23
43552.60516,23.5
43552.60519,23.5
43552.60521,23
43552.60526,23
43552.60535,23
43552.60544,23.5
43552.60544,23
43552.60549,23.5
43552.60549,23.5
43552.60551,23
43552.60553,23.5
43552.60554,23.5
43552.6057,23
43552.60572,23.68
43552.60574,23
43552.60579,23
43552.60581,23.5
43552.60583,23.5
43552.60583,23.5
43552.6059,23.5
43552.6059,23
43552.606,23
43552.60618,23.5
43552.60619,23.5
43552.6062,23
43552.60623,23.5
43552.60623,23.44
43552.60625,23.5
43552.60625,23
43552.60655,23.5
43552.60655,23.5
43552.60658,23.5
43552.6066,23.5
43552.60662,23
43552.6069,23.5
43552.60692,24
43552.60695,23.5
43552.60695,23
43552.60697,23.5
43552.60713,23.76
43552.6072,24
43552.60727,23.5
43552.60727,23.5
43552.60729,24
43552.60729,23.89
43552.60732,23.81
43552.60732,23.5
43552.60734,23
43552.60739,24
43552.60757,23.35
43552.60762,23.5
43552.60764,23.5
43552.60766,23.5
43552.60769,23
43552.60776,24
43552.6079,23.57
43552.60799,23.5
43552.60799,23.5
43552.60803,24
43552.60803,23.5
43552.60806,23
43552.6081,21.68
43552.60813,23.52
43552.60822,24
43552.60831,24
43552.60833,23.5
43552.60838,23.5
43552.60838,23.5
43552.60838,23
43552.6084,24
43552.60847,23.5
43552.6085,23.68
43552.60868,24
43552.60868,23.5
43552.60871,23.5
43552.60877,24
43552.60877,23
43552.60882,23.5
43552.60898,23
43552.60903,23.5
43552.60903,23
43552.60905,24
43552.60905,23.5
43552.60919,23.5
43552.60924,23.72
43552.60933,24
43552.60938,23.5
43552.6094,23.5
43552.6094,23
43552.60947,23.5
43552.60954,23.5
43552.6097,24
43552.60977,23.5
43552.60977,23
43552.60979,23.47
43552.60982,23.5
43552.60991,23.5
43552.61007,24
43552.61012,23.5
43552.61012,23
43552.61016,23
43552.61019,23.5
43552.61026,23.5
43552.61044,24
43552.61046,23.5
43552.61051,23.5
43552.61053,23
43552.6106,24
43552.61065,23.75
43552.61074,23
43552.61079,23
43552.61081,24
43552.61083,23.5
43552.6109,23.93
43552.61091,23.83
43552.61093,23.5
43552.61097,24
43552.61109,23.39
43552.61116,23
43552.61118,24
43552.61118,23.5
43552.61125,23.5
43552.61132,24
43552.61132,23
43552.61141,23.61
43552.61155,24
43552.61155,23.5
43552.6116,23
43552.61162,23.5
43552.61169,24
43552.61169,23.56
43552.61171,23
43552.61171,21.68
43552.61181,23
43552.61188,23
43552.6119,23.5
43552.61192,24
43552.61192,23
43552.61195,23.5
43552.61202,23.69
43552.61204,24
43552.61208,23
43552.61213,23
43552.6122,24
43552.61227,23.5
43552.61232,23.5
43552.61234,23
43552.61239,24
43552.61245,23
43552.6125,23
43552.61257,24
43552.61262,23.5
43552.61269,23.5
43552.61276,24
43552.61285,23.75
43552.61294,24
43552.61294,23
43552.61296,23.5
43552.61301,23.5
43552.6131,24
43552.61322,23
43552.61331,24
43552.61334,23.5
43552.61338,23.5
43552.6134,23.52
43552.61345,24
43552.61361,23
43552.61368,24
43552.61368,23.5
43552.61375,23.5
43552.61382,24
43552.61394,23.5
43552.61405,24
43552.61405,23.5
43552.6141,23.5
43552.61412,23.5
43552.61417,24
43552.61417,23.78
43552.61431,23.5
43552.61442,24
43552.61445,23.5
43552.61445,23.5
43552.61452,23.97
43552.61454,24
43552.61454,23.89
43552.61465,23.43
43552.6147,24
43552.6147,23.5
43552.61484,23.5
43552.61484,23.5
43552.61489,24
43552.61498,23.64
43552.61502,23.5
43552.61507,24
43552.61507,23.5
43552.61514,23.5
43552.61516,23.5
43552.61516,23.5
43552.61521,23.5
43552.61523,24
43552.61523,23.61
43552.61523,21.7
43552.61544,24
43552.61553,23.71
43552.61553,23.5
43552.61556,23.5
43552.61558,23.5
43552.6156,24
43552.61581,24
43552.61588,24
43552.6159,23.5
43552.61595,24
43552.61595,23.5
43552.61611,23.5
43552.61618,24
43552.61623,24
43552.61627,23.5
43552.61632,24
43552.61637,23.8
43552.61648,23.5
43552.61655,24
43552.6166,24
43552.6166,23.5
43552.61667,24
43552.61683,23.5
43552.61692,24
43552.61695,24
43552.61695,23.5
43552.61697,23.57
43552.61701,24
43552.61704,23.5
43552.61729,24
43552.61732,24
43552.61734,23.5
43552.61739,24
43552.61739,23.5
43552.61746,23.5
43552.61753,23.5
43552.61757,24
43552.61766,24
43552.61766,23.5
43552.61769,23.78
43552.61773,24
43552.61776,23.5
43552.61794,24
43552.61799,23.5
43552.61803,24
43552.61803,23.5
43552.61808,24
43552.61808,23.5
43552.6181,24
43552.61815,23.93
43552.61817,23.48
43552.61831,24
43552.61838,24
43552.61838,23.5
43552.61838,23.5
43552.61845,24
43552.61845,23.5
43552.61847,23.5
43552.61852,23.68
43552.61854,23.5
43552.61861,23.5
43552.61864,23.5
43552.61871,24
43552.61871,23.5
43552.61873,24
43552.61875,23.5
43552.61875,21.71
43552.61877,23.5
43552.61877,23.5
43552.6188,24
43552.6188,23.64
43552.61882,23.5
43552.61889,23.5
43552.61891,23.5
43552.61896,23.5
43552.61898,23.5
43552.61905,24
43552.6191,24
43552.61914,23.7
43552.61915,23.5
43552.61917,24
43552.61931,23.5
43552.61945,24
43552.61945,24
43552.61947,23.5
43552.61951,24
43552.61963,23.5
43552.6197,23.5
43552.61972,23.5
43552.61979,24
43552.61979,23.5
43552.61982,24
43552.61984,23.5
43552.61984,23.5
43552.61986,24
43552.61998,23.84
43552.62005,23.5
43552.62009,24
43552.62012,23.5
43552.62016,24
43552.62021,23.5
43552.62023,24
43552.62044,24
43552.62046,23.5
43552.62051,24
43552.62053,23.5
43552.62056,23.6
43552.62058,24
43552.62081,24
43552.62081,23.5
43552.62088,24
43552.6209,23.5
43552.62095,24
43552.62118,24
43552.62118,23.5
43552.6212,23.79
43552.62123,24
43552.62127,23.5
43552.6213,24
43552.62155,24
43552.62155,23.5
43552.6216,24
43552.6216,23.5
43552.62164,24
43552.62171,23.5
43552.62172,24.04
43552.62176,23.97
43552.62192,24
43552.62192,23.5
43552.62195,24
43552.62199,23.5
43552.62202,24
43552.62204,23.71
43552.62227,23.5
43552.62229,24
43552.62232,24
43552.62234,23.67
43552.62234,23.5
43552.62236,24
43552.62236,21.72
43552.62245,23.5
43552.62252,23.5
43552.62255,24
43552.62262,24
43552.62266,24
43552.62266,23.72
43552.62269,23.5
43552.62271,24
43552.62287,23.5
43552.62294,24
43552.62296,24
43552.62306,23.5
43552.62308,24
43552.62324,23.5
43552.62331,24
43552.62331,24
43552.62343,24
43552.62345,23.5
43552.62352,24
43552.62359,23.87
43552.62359,23.5
43552.62364,24
43552.62364,23.5
43552.62368,24
43552.62378,23.5
43552.6238,24
43552.62394,24
43552.62394,23.5
43552.62405,24
43552.62414,23.5
43552.62415,24
43552.62415,23.62
43552.62426,23.5
43552.62431,24
43552.6244,24
43552.62442,24
43552.62447,23.5
43552.62449,24
43552.62465,24
43552.62465,23.5
43552.62472,24
43552.62479,24
43552.62482,23.82
43552.62486,23.5
43552.62498,23.5
43552.62502,24
43552.62507,24
43552.62507,24
43552.62523,23.5
43552.62528,23.52
43552.62533,24.07
43552.62535,23.5
43552.62537,24
43552.62537,24
43552.62542,24
43552.62544,24
43552.62556,23.5
43552.62558,23.74
43552.6257,23.5
43552.62574,24
43552.62579,24
43552.62581,24
43552.62588,23.69
43552.62588,21.72
43552.62593,23.5
43552.62607,23.5
43552.62609,24
43552.62614,24
43552.62618,24
43552.62618,23.76
43552.62625,23.5
43552.62641,23.5
43552.62644,24
43552.62651,24
43552.62655,24
43552.62662,23.5
43552.62678,23.5
43552.62681,24
43552.62685,24
43552.62692,24
43552.62692,23.5
43552.62695,23.5
43552.62711,23.87
43552.62715,24
43552.6272,24
43552.62727,23.5
43552.62727,23.5
43552.62729,24
43552.62753,24
43552.62757,24
43552.62764,23.5
43552.62766,23.5
43552.62767,24
43552.62773,23.61
43552.62787,24
43552.62792,24
43552.62794,24
43552.62799,23.5
43552.62801,23.5
43552.62824,24
43552.62827,24
43552.62831,24
43552.62833,23.82
43552.62834,23.5
43552.62836,23.5
43552.62859,24
43552.62864,24
43552.62868,24
43552.62868,23.5
43552.6287,23.5
43552.62882,23.5
43552.62894,24.07
43552.62894,24
43552.62898,24
43552.62898,24
43552.62903,23.5
43552.62905,24
43552.62905,23.5
43552.62914,23.72
43552.62931,24
43552.62935,24
43552.6294,23.5
43552.6294,21.68
43552.62942,24
43552.62942,23.5
43552.62945,23.66
43552.62965,24
43552.6297,24
43552.62972,24
43552.62975,23.5
43552.62977,23.5
43552.62979,24
43552.6298,23.72
43552.63005,24
43552.63009,24
43552.63014,23.5
43552.63016,24
43552.63016,23.5
43552.63042,24
43552.63044,24
43552.63046,24
43552.63049,23.5
43552.63051,23.5
43552.63072,23.86
43552.63077,24
43552.63081,24
43552.63081,24
43552.63086,23.5
43552.63088,23.5
43552.63114,24
43552.63116,24
43552.63118,24
43552.63118,23.5
43552.6312,23.5
43552.63132,23.57
43552.63148,24
43552.63151,24
43552.63153,23.5
43552.63155,24
43552.63158,23.5
43552.63183,24
43552.63185,23.77
43552.63188,24
43552.63192,24
43552.63192,23.5
43552.63195,23.5
43552.6322,24
43552.63222,24
43552.63225,23.5
43552.63227,23.5
43552.63229,24
43552.63234,23.44
43552.63255,24.02
43552.63255,24
43552.63257,23.96
43552.63259,24
43552.63262,23.5
43552.63264,23.5
43552.63266,24
43552.63269,23.66
43552.63292,24
43552.63294,24
43552.63299,23.6
43552.63299,23.5
43552.63299,23.5
43552.63301,21.65
43552.63303,24
43552.63327,24
43552.63329,24
43552.63331,24
43552.63331,23.61
43552.63334,23.5
43552.63338,23.5
43552.63361,24
43552.63366,24
43552.63368,24
43552.63371,23.5
43552.63373,23.5
43552.63375,23.5
43552.63398,24
43552.63401,24
43552.63405,24
43552.63405,23.5
43552.6341,23.5
43552.63424,23.79
43552.63433,24
43552.63438,24
43552.63442,24
43552.63442,23.5
43552.63445,23.5
43552.63468,24
43552.63472,24
43552.63479,24
43552.63479,23.5
43552.63484,23.5
43552.63489,23.49
43552.63505,24
43552.63509,24
43552.63516,24
43552.63516,23.5
43552.63519,23.5
43552.63537,23.69
43552.6354,24
43552.63544,24
43552.63546,23.5
43552.63554,24
43552.63554,23.5
43552.63577,24
43552.63579,24
43552.63583,23.5
43552.63588,23.5
43552.63588,23.35
43552.63591,24
43552.63611,24
43552.63616,24
43552.63616,23.94
43552.63618,24
43552.63618,23.86
43552.63621,23.5
43552.63623,23.54
43552.63628,23.5
43552.63646,24
43552.63651,24
43552.63653,21.61
43552.63655,24
43552.63655,23.49
43552.63658,23.5
43552.63662,23.5
43552.63683,24
43552.63688,24
43552.6369,23.5
43552.63692,24
43552.63692,23.5
43552.63697,23
43552.63718,24
43552.63722,24
43552.63727,23.5
43552.63729,24
43552.63734,23
43552.63755,24
43552.63757,24
43552.63764,23.5
43552.63766,24
43552.63766,23
43552.63785,23.68
43552.6379,24
43552.63794,24
43552.63803,23
43552.63804,24
43552.63806,23.5
43552.63824,24
43552.63829,24
43552.63838,23
43552.6384,24
43552.6384,23.5
43552.63847,23.36
43552.63861,24
43552.63866,23.5
43552.63868,24
43552.63875,23.5
43552.63878,23
43552.63889,23.57
43552.63896,24
43552.63901,23.5
43552.63905,24
43552.63908,23.5
43552.63912,23
43552.63931,24
43552.63938,23.5
43552.63942,24
43552.63942,23.22
43552.63945,23.5
43552.63947,23
43552.63963,23.5
43552.63968,24
43552.63977,23.73
43552.63977,23.5
43552.63979,24
43552.63979,23.82
43552.63979,23.41
43552.63982,23
43552.64,23.5
43552.64002,24
43552.64005,21.58
43552.64009,23.36
43552.64014,23.5
43552.64016,24
43552.64021,23
43552.64035,23.5
43552.6404,24
43552.64044,23.38
43552.64049,23.5
43552.64053,24
43552.64056,23
43552.6407,23.5
43552.64074,24
43552.64083,23.5
43552.64088,23
43552.6409,24
43552.64107,23.5
43552.64109,24
43552.64123,23.5
43552.64125,23
43552.64127,24
43552.64141,23.5
43552.64146,24
43552.64146,23.53
43552.64155,24
43552.64158,23.5
43552.64162,23
43552.64178,23.5
43552.64181,24
43552.64192,24
43552.64195,23.5
43552.64199,23
43552.64206,23.24
43552.64213,23.5
43552.64218,24
43552.64227,23.5
43552.64232,24
43552.64232,23
43552.64241,23.43
43552.64248,23.5
43552.64253,24
43552.64264,23.5
43552.64266,24
43552.64269,23
43552.64285,23.5
43552.64287,24
43552.64296,23.07
43552.64301,23.5
43552.64303,24
43552.64306,23
43552.6432,23.5
43552.64324,24
43552.64331,23.26
43552.64336,23.5
43552.64338,23.68
43552.64338,23
43552.6434,24
43552.6434,23.57
43552.64357,23.5
43552.64359,24
43552.64364,23.23
43552.64366,21.53
43552.64373,23.5
43552.64377,24
43552.64378,23
43552.64391,23.5
43552.64394,23.5
43552.64396,23.25
43552.64405,23.5
43552.64412,23
43552.64415,24
43552.64428,23.5
43552.64431,23.5
43552.64442,24
43552.64442,23.5
43552.64447,23
43552.64463,23.5
43552.64465,23.5
43552.64475,23.5
43552.64479,24
43552.64479,23.5
43552.64482,23
43552.64498,23.5
43552.64498,23.39
43552.64509,23.5
43552.64514,23.5
43552.64516,24
43552.64519,23
43552.64523,23.5
43552.64535,23.5
43552.64546,23.5
43552.64553,24
43552.64556,23.5
43552.64556,23
43552.64565,23.08
43552.6457,23.5
43552.64581,23.5
43552.6459,23.5
43552.64593,23
43552.64595,23.5
43552.64595,23.27
43552.64607,23.5
43552.64618,23.5
43552.64627,23.5
43552.64628,23
43552.6463,23.5
43552.64637,23.5
43552.64641,23.5
43552.64648,22.95
43552.64653,23.5
43552.64665,23.5
43552.64665,23
43552.64671,23
43552.64674,23.5
43552.64678,23.5
43552.64688,23.5
43552.64688,23.12
43552.64697,23.53
43552.64699,23.5
43552.64699,23.43
43552.64711,23.5
43552.64711,23
43552.64713,23.5
43552.64718,21.49
43552.6472,23.11
43552.64725,23.5
43552.64736,23
43552.64739,23.5
43552.64746,23
43552.64748,23.5
43552.64757,23.12
43552.64759,23.5
43552.64769,23
43552.64776,23.5
43552.6478,23
43552.64785,23.5
43552.64796,23.5
43552.64808,23
43552.64813,23.5
43552.64815,23
43552.6482,23.5
43552.64831,23.5
43552.6484,23
43552.6485,23.5
43552.64852,23
43552.64857,23.5
43552.64859,23.25
43552.64866,23.5
43552.6488,23
43552.64887,23.5
43552.64887,23
43552.64891,23.5
43552.64903,23.5
43552.64917,23
43552.64921,23
43552.64922,22.94
43552.64924,23.5
43552.64926,23.5
43552.64938,23.5
43552.64945,23.12
43552.64949,23
43552.64958,23
43552.64961,23.5
43552.64963,23.5
43552.64972,23.5
43552.64986,23
43552.64996,23
43552.64998,23.5
43552.65,23.5
43552.65,22.82
43552.65012,23.5
43552.65026,23.5
43552.65026,23
43552.65028,23.5
43552.6503,23
43552.6504,23
43552.65044,23.5
43552.65058,23.37
43552.6506,23
43552.65063,23.29
43552.65065,23.5
43552.65065,23.5
43552.65067,23
43552.6507,21.45
43552.65074,22.97
43552.65081,23.5
43552.65095,23
43552.651,23.5
43552.651,23.5
43552.65104,23
43552.65109,22.96
43552.65116,23.5
43552.6513,23
43552.65137,23.5
43552.65137,23.5
43552.65137,23
43552.65151,23.5
43552.65165,23
43552.65171,23.5
43552.65171,23
43552.65174,23.5
43552.65188,23.5
43552.65199,23
43552.65206,23
43552.65211,23.5
43552.65211,23.11
43552.65211,23
43552.65222,23.5
43552.65234,23
43552.65243,23
43552.65246,23
43552.65248,23.5
43552.65257,23.5
43552.65276,23.5
43552.65276,23
43552.65278,23
43552.6528,22.82
43552.65283,23
43552.65294,23.5
43552.65297,22.95
43552.65308,23
43552.65313,23.5
43552.65315,23
43552.65315,23
43552.65329,23.5
43552.65345,23
43552.6535,23.5
43552.6535,23
43552.65352,23
43552.65357,22.71
43552.65366,23.5
43552.65377,23
43552.65387,23.5
43552.65387,23
43552.65387,23
43552.65394,22.87
43552.65401,23.5
43552.65415,23
43552.65419,23.21
43552.65421,23.13
43552.65421,23
43552.65424,23.5
43552.65424,23
43552.65428,22.83
43552.65431,21.39
43552.65438,23.5
43552.65452,23
43552.65456,23
43552.65461,23.5
43552.65461,23
43552.65461,22.81
43552.65472,23.5
43552.65475,23.5
43552.65489,23
43552.65493,23
43552.65493,23
43552.65498,23.5
43552.65509,23.5
43552.65521,23
43552.65528,23
43552.6553,23
43552.65535,23.5
43552.65544,23.5
43552.65553,23.5
43552.65558,23
43552.65565,23
43552.65567,23
43552.65572,22.97
43552.65581,23.5
43552.65591,23.5
43552.65597,23
43552.656,23
43552.65604,23
43552.65616,23.5
43552.65627,23
43552.65628,23.5
43552.65635,23
43552.65637,23
43552.65639,22.68
43552.65648,22.79
43552.65653,23
43552.65664,23
43552.65665,23.5
43552.65671,23
43552.65674,23
43552.65688,23
43552.65692,23
43552.65702,23.5
43552.65706,23
43552.65709,22.6
43552.65711,23
43552.65722,23
43552.65725,23
43552.65729,23
43552.65739,23
43552.65743,23
43552.65748,22.75
43552.65759,23
43552.65762,23
43552.65766,23
43552.65778,23
43552.65778,23
43552.6578,23.05
43552.65783,22.98
43552.65783,21.36
43552.65785,22.7
43552.65794,23
43552.65796,23
43552.65803,23
43552.65813,23
43552.65815,23
43552.65822,22.68
43552.65829,23
43552.65836,23
43552.6584,23
43552.65848,22.5
43552.6585,23
43552.65866,23
43552.65871,23
43552.65878,23
43552.65882,22.5
43552.65884,23
43552.65901,23
43552.65905,23
43552.65915,23
43552.65917,22.5
43552.65921,23
43552.65924,22.83
43552.65938,23
43552.6594,23
43552.65952,23
43552.65956,23
43552.65956,22.5
43552.65972,23
43552.65975,23
43552.65979,23
43552.65982,23
43552.65991,22.5
43552.65998,22.57
43552.66,22.65
43552.66007,23
43552.66014,23
43552.66016,23
43552.66016,23
43552.66026,22.5
43552.66044,23
43552.66051,23
43552.66053,23
43552.66053,23
43552.6606,22.49
43552.66063,22.5
43552.66079,23
43552.66084,23
43552.66088,23
43552.66091,23
43552.661,22.5
43552.66104,22.64
43552.66114,23
43552.66118,23
43552.66125,23
43552.66127,23
43552.66134,22.5
43552.66134,21.32
43552.66139,22.58
43552.66141,22.89
43552.66141,22.84
43552.66151,23
43552.66158,23
43552.6616,23
43552.66165,23
43552.66169,22.5
43552.66174,22.54
43552.66186,23
43552.6619,23
43552.66195,23
43552.66202,23
43552.66204,22.5
43552.66222,23
43552.66227,23
43552.66232,23
43552.66239,23
43552.66239,22.5
43552.66257,23
43552.66262,23
43552.66266,23
43552.66266,23
43552.66278,22.5
43552.66285,22.71
43552.66292,23
43552.66296,23
43552.66303,23
43552.66304,23
43552.6631,22.5
43552.66329,23
43552.66334,23
43552.66338,23
43552.6634,23
43552.66347,22.5
43552.66357,22.44
43552.66361,22.5
43552.66364,23
43552.66368,23
43552.66375,23
43552.66378,23
43552.66384,22.5
43552.66396,23
43552.66401,23
43552.66408,23
43552.6641,23
43552.66415,22.37
43552.66417,22.5
43552.66424,23
43552.66431,23
43552.66445,23
43552.66445,23
43552.66454,22.5
43552.66459,22.53
43552.66461,23
43552.66465,23
43552.66479,23
43552.66482,23
43552.66486,21.28
43552.66489,22.5
43552.66493,22.47
43552.66498,23
43552.665,22.75
43552.66503,23
43552.66503,22.7
43552.66514,23
43552.66516,23
43552.66526,22.5
43552.66526,22.41
43552.66535,23
43552.6654,23
43552.66549,23
43552.66553,23
43552.6656,22.5
43552.66572,23
43552.66572,23
43552.66583,23
43552.66588,23
43552.66597,22.5
43552.66609,23
43552.66609,23
43552.66623,23
43552.66623,23
43552.66634,22.5
43552.66637,22.6
43552.66644,23
43552.66646,23
43552.66655,23
43552.6666,23
43552.66667,22.5
43552.66681,23
43552.66683,23
43552.66692,23
43552.66695,23
43552.66704,22.5
43552.66711,23
43552.66713,22.36
43552.66713,22.34
43552.66715,23
43552.66729,23
43552.66732,23
43552.66741,22.5
43552.66748,23
43552.6675,23
43552.66762,23
43552.66766,23
43552.66771,22.29
43552.66776,22.5
43552.66785,23
43552.66787,23
43552.66801,23
43552.66801,23
43552.66806,23
43552.66806,22.5
43552.6681,22.43
43552.66822,23
43552.66822,23
43552.66838,23
43552.66841,23
43552.66841,22.5
43552.66847,21.23
43552.6685,22.36
43552.66857,23
43552.66859,23
43552.66861,22.61
43552.66866,22.58
43552.66873,23
43552.66878,23
43552.6688,22.5
43552.66887,22.3
43552.66891,22.5
43552.66894,23
43552.66896,23
43552.66896,22.5
43552.6691,23
43552.66912,22.5
43552.66915,22.5
43552.66919,22.5
43552.66928,23
43552.66933,23
43552.66945,23
43552.66954,22.5
43552.66961,23
43552.66961,22.5
43552.66963,22.5
43552.66965,23
43552.66968,22.5
43552.66972,22.5
43552.66982,23
43552.66984,22.5
43552.66984,22.5
43552.66998,23
43552.66998,22.5
43552.66998,22.49
43552.67,23
43552.67002,22.5
43552.67014,22.5
43552.67016,23
43552.67019,22.5
43552.67023,22.5
43552.67035,23
43552.67035,23
43552.67035,22.5
43552.67042,23
43552.67051,22.5
43552.67058,22.5
43552.67058,22.5
43552.67065,22.24
43552.67072,23
43552.67072,23
43552.67072,22.25
43552.67077,23
43552.67088,22.5
43552.67093,22.5
43552.67095,22.5
43552.67107,23
43552.67109,23
43552.67114,22.5
43552.67121,22.5
43552.67121,22.21
43552.67128,22.5
43552.6713,22.5
43552.67141,23
43552.67146,23
43552.67148,22.5
43552.67162,22.5
43552.67165,22.5
43552.67169,22.34
43552.67178,23
43552.67183,23
43552.67183,22.5
43552.67197,22.5
43552.67199,22.5
43552.67199,21.19
43552.67204,22.26
43552.67213,23
43552.6722,23
43552.6722,22.5
43552.67222,22.5
43552.67222,22.47
43552.67234,22.5
43552.67234,22
43552.67239,22.2
43552.67248,23
43552.6725,23
43552.67255,22.5
43552.67271,22.5
43552.67271,22
43552.67285,23
43552.67287,23
43552.67292,22.5
43552.67306,22
43552.67308,22.5
43552.67313,23
43552.6732,23
43552.67327,22.5
43552.6734,22
43552.67345,22.5
43552.6735,22.5
43552.67357,23
43552.67359,22.39
43552.67361,22.5
43552.67378,22.5
43552.67378,22
43552.67387,22.5
43552.67391,23
43552.67398,22.5
43552.67415,22.5
43552.67415,22.5
43552.67415,22
43552.67417,22.14
43552.67428,23
43552.67431,22.16
43552.67433,22.5
43552.67449,23
43552.67449,22
43552.67452,22.5
43552.67454,22.5
43552.6747,22.5
43552.67475,22.13
43552.67484,22
43552.67486,23
43552.67489,22.5
43552.67489,22.5
43552.67505,22.5
43552.67519,22
43552.67521,22.5
43552.67521,22.26
43552.67523,22.5
43552.67526,22.5
43552.6754,22.5
43552.67551,21.15
43552.67556,22
43552.67558,22.5
43552.67558,22.5
43552.67558,22.18
43552.67563,22.5
43552.67577,22.5
43552.67584,22.36
43552.67586,22.39
43552.6759,22
43552.67591,22.11
43552.67593,22.5
43552.67593,22.5
43552.676,22.5
43552.67611,22.5
43552.67625,22
43552.67628,22.5
43552.67628,22.5
43552.67637,22.5
43552.67648,22.5
43552.67665,22.5
43552.67665,22.5
43552.67665,22
43552.67667,22.5
43552.67683,22.5
43552.67699,22.5
43552.67699,22
43552.67702,22.5
43552.67702,22.5
43552.67711,22.31
43552.6772,22.5
43552.67734,22
43552.67736,22.5
43552.67739,22.5
43552.67741,22.5
43552.67755,22.5
43552.67769,22.04
43552.67769,22
43552.67771,22.5
43552.67776,22.5
43552.67776,22.5
43552.6779,22.5
43552.6779,22.09
43552.67806,22.5
43552.67806,22
43552.67808,22.5
43552.67813,22.5
43552.67827,22.5
43552.67829,22.06
43552.67843,22.5
43552.67843,22
43552.67845,22.5
43552.6785,22.5
43552.67861,22.5
43552.67875,22.18
43552.67875,22
43552.67877,22.5
43552.67878,22.5
43552.67887,22.5
43552.67898,22.5
43552.67912,22.5
43552.67912,22
43552.67912,21.11
43552.67915,22.5
43552.67915,22.5
43552.67915,22.09
43552.67933,22.5
43552.67942,22.28
43552.67947,22.29
43552.67949,22.5
43552.67949,22
43552.67952,22.5
43552.67952,22.5
43552.67952,22.02
43552.67968,22.5
43552.67984,22.5
43552.67986,22.5
43552.67986,22
43552.67989,22.5
43552.68005,22.5
43552.68019,22
43552.68021,22.5
43552.68021,22.5
43552.68026,22.5
43552.6804,22.5
43552.68053,22.5
43552.68056,22.5
43552.68056,22
43552.68063,22.5
43552.68072,22.22
43552.68077,22.5
43552.68091,22.5
43552.68091,22.5
43552.68091,22
